Model,MDO3052
Firmware Version,1.14

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-06
Horizontal Delay,4.98e-06
Sample Interval,2e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,-0.92
,
,
,
Label,
TIME,CH1
1.918000e-06,-0.048
1.920000e-06,-0.054
1.922000e-06,-0.05
1.924000e-06,-0.054
1.926000e-06,-0.052
1.928000e-06,-0.056
1.930000e-06,-0.052
1.932000e-06,-0.058
1.934000e-06,-0.056
1.936000e-06,-0.058
1.938000e-06,-0.056
1.940000e-06,-0.062
1.942000e-06,-0.058
1.944000e-06,-0.062
1.946000e-06,-0.058
1.948000e-06,-0.064
1.950000e-06,-0.06
1.952000e-06,-0.064
1.954000e-06,-0.058
1.956000e-06,-0.064
1.958000e-06,-0.06
1.960000e-06,-0.064
1.962000e-06,-0.06
1.964000e-06,-0.064
1.966000e-06,-0.062
1.968000e-06,-0.064
1.970000e-06,-0.062
1.972000e-06,-0.064
1.974000e-06,-0.06
1.976000e-06,-0.062
1.978000e-06,-0.058
1.980000e-06,-0.058
1.982000e-06,-0.052
1.984000e-06,-0.052
1.986000e-06,-0.046
1.988000e-06,-0.046
1.990000e-06,-0.034
1.992000e-06,-0.032
1.994000e-06,0.006
1.996000e-06,0.016
1.998000e-06,0.084
2.000000e-06,0.096
2.002000e-06,0.158
2.004000e-06,0.16
2.006000e-06,0.172
2.008000e-06,0.142
2.010000e-06,0.164
2.012000e-06,0.12
2.014000e-06,0.14
2.016000e-06,0.112
2.018000e-06,0.118
2.020000e-06,0.108
2.022000e-06,0.114
2.024000e-06,0.098
2.026000e-06,0.108
2.028000e-06,0.086
2.030000e-06,0.096
2.032000e-06,0.072
2.034000e-06,0.082
2.036000e-06,0.062
2.038000e-06,0.072
2.040000e-06,0.054
2.042000e-06,0.06
2.044000e-06,0.046
2.046000e-06,0.052
2.048000e-06,0.04
2.050000e-06,0.046
2.052000e-06,0.03
2.054000e-06,0.038
2.056000e-06,0.022
2.058000e-06,0.03
2.060000e-06,0.018
2.062000e-06,0.022
2.064000e-06,0.008
2.066000e-06,0.016
2.068000e-06,0
2.070000e-06,0.008
2.072000e-06,-0.006
2.074000e-06,0
2.076000e-06,-0.014
2.078000e-06,-0.006
2.080000e-06,-0.018
2.082000e-06,-0.012
2.084000e-06,-0.022
2.086000e-06,-0.018
2.088000e-06,-0.028
2.090000e-06,-0.024
2.092000e-06,-0.032
2.094000e-06,-0.028
2.096000e-06,-0.036
2.098000e-06,-0.03
2.100000e-06,-0.04
2.102000e-06,-0.034
2.104000e-06,-0.044
2.106000e-06,-0.04
2.108000e-06,-0.048
2.110000e-06,-0.044
2.112000e-06,-0.05
2.114000e-06,-0.046
2.116000e-06,-0.052
2.118000e-06,-0.048
2.120000e-06,-0.054
2.122000e-06,-0.05
2.124000e-06,-0.054
2.126000e-06,-0.048
2.128000e-06,-0.056
2.130000e-06,-0.052
2.132000e-06,-0.058
2.134000e-06,-0.054
2.136000e-06,-0.058
2.138000e-06,-0.056
2.140000e-06,-0.06
2.142000e-06,-0.056
2.144000e-06,-0.062
2.146000e-06,-0.056
2.148000e-06,-0.062
2.150000e-06,-0.058
2.152000e-06,-0.064
2.154000e-06,-0.06
2.156000e-06,-0.064
2.158000e-06,-0.06
2.160000e-06,-0.066
2.162000e-06,-0.062
2.164000e-06,-0.066
2.166000e-06,-0.06
2.168000e-06,-0.064
2.170000e-06,-0.06
2.172000e-06,-0.064
2.174000e-06,-0.058
2.176000e-06,-0.06
2.178000e-06,-0.056
2.180000e-06,-0.058
2.182000e-06,-0.052
2.184000e-06,-0.052
2.186000e-06,-0.046
2.188000e-06,-0.046
2.190000e-06,-0.034
2.192000e-06,-0.032
2.194000e-06,0.006
2.196000e-06,0.014
2.198000e-06,0.088
2.200000e-06,0.098
2.202000e-06,0.156
2.204000e-06,0.162
2.206000e-06,0.17
2.208000e-06,0.142
2.210000e-06,0.166
2.212000e-06,0.12
2.214000e-06,0.142
2.216000e-06,0.112
2.218000e-06,0.118
2.220000e-06,0.108
2.222000e-06,0.112
2.224000e-06,0.098
2.226000e-06,0.108
2.228000e-06,0.084
2.230000e-06,0.094
2.232000e-06,0.07
2.234000e-06,0.082
2.236000e-06,0.064
2.238000e-06,0.072
2.240000e-06,0.056
2.242000e-06,0.06
2.244000e-06,0.044
2.246000e-06,0.054
2.248000e-06,0.038
2.250000e-06,0.046
2.252000e-06,0.032
2.254000e-06,0.04
2.256000e-06,0.024
2.258000e-06,0.03
2.260000e-06,0.014
2.262000e-06,0.026
2.264000e-06,0.008
2.266000e-06,0.014
2.268000e-06,0.002
2.270000e-06,0.01
2.272000e-06,-0.006
2.274000e-06,0
2.276000e-06,-0.014
2.278000e-06,-0.008
2.280000e-06,-0.016
2.282000e-06,-0.012
2.284000e-06,-0.024
2.286000e-06,-0.018
2.288000e-06,-0.028
2.290000e-06,-0.024
2.292000e-06,-0.032
2.294000e-06,-0.028
2.296000e-06,-0.036
2.298000e-06,-0.032
2.300000e-06,-0.042
2.302000e-06,-0.036
2.304000e-06,-0.046
2.306000e-06,-0.04
2.308000e-06,-0.048
2.310000e-06,-0.044
2.312000e-06,-0.05
2.314000e-06,-0.046
2.316000e-06,-0.052
2.318000e-06,-0.048
2.320000e-06,-0.054
2.322000e-06,-0.052
2.324000e-06,-0.054
2.326000e-06,-0.048
2.328000e-06,-0.056
2.330000e-06,-0.052
2.332000e-06,-0.058
2.334000e-06,-0.054
2.336000e-06,-0.058
2.338000e-06,-0.054
2.340000e-06,-0.058
2.342000e-06,-0.056
2.344000e-06,-0.062
2.346000e-06,-0.058
2.348000e-06,-0.062
2.350000e-06,-0.06
2.352000e-06,-0.064
2.354000e-06,-0.06
2.356000e-06,-0.064
2.358000e-06,-0.06
2.360000e-06,-0.064
2.362000e-06,-0.062
2.364000e-06,-0.064
2.366000e-06,-0.06
2.368000e-06,-0.064
2.370000e-06,-0.06
2.372000e-06,-0.062
2.374000e-06,-0.058
2.376000e-06,-0.06
2.378000e-06,-0.056
2.380000e-06,-0.056
2.382000e-06,-0.05
2.384000e-06,-0.052
2.386000e-06,-0.044
2.388000e-06,-0.044
2.390000e-06,-0.034
2.392000e-06,-0.032
2.394000e-06,0.006
2.396000e-06,0.012
2.398000e-06,0.088
2.400000e-06,0.096
2.402000e-06,0.154
2.404000e-06,0.16
2.406000e-06,0.168
2.408000e-06,0.142
2.410000e-06,0.166
2.412000e-06,0.122
2.414000e-06,0.138
2.416000e-06,0.112
2.418000e-06,0.118
2.420000e-06,0.108
2.422000e-06,0.112
2.424000e-06,0.098
2.426000e-06,0.108
2.428000e-06,0.082
2.430000e-06,0.096
2.432000e-06,0.07
2.434000e-06,0.082
2.436000e-06,0.06
2.438000e-06,0.072
2.440000e-06,0.052
2.442000e-06,0.062
2.444000e-06,0.046
2.446000e-06,0.052
2.448000e-06,0.038
2.450000e-06,0.046
2.452000e-06,0.032
2.454000e-06,0.038
2.456000e-06,0.024
2.458000e-06,0.03
2.460000e-06,0.016
2.462000e-06,0.024
2.464000e-06,0.008
2.466000e-06,0.018
2.468000e-06,0
2.470000e-06,0.008
2.472000e-06,-0.006
2.474000e-06,0
2.476000e-06,-0.012
2.478000e-06,-0.006
2.480000e-06,-0.018
2.482000e-06,-0.012
2.484000e-06,-0.022
2.486000e-06,-0.018
2.488000e-06,-0.026
2.490000e-06,-0.022
2.492000e-06,-0.032
2.494000e-06,-0.028
2.496000e-06,-0.036
2.498000e-06,-0.032
2.500000e-06,-0.04
2.502000e-06,-0.036
2.504000e-06,-0.046
2.506000e-06,-0.038
2.508000e-06,-0.048
2.510000e-06,-0.044
2.512000e-06,-0.052
2.514000e-06,-0.048
2.516000e-06,-0.052
2.518000e-06,-0.05
2.520000e-06,-0.052
2.522000e-06,-0.05
2.524000e-06,-0.054
2.526000e-06,-0.05
2.528000e-06,-0.056
2.530000e-06,-0.052
2.532000e-06,-0.058
2.534000e-06,-0.054
2.536000e-06,-0.058
2.538000e-06,-0.056
2.540000e-06,-0.058
2.542000e-06,-0.056
2.544000e-06,-0.06
2.546000e-06,-0.056
2.548000e-06,-0.062
2.550000e-06,-0.058
2.552000e-06,-0.064
2.554000e-06,-0.06
2.556000e-06,-0.066
2.558000e-06,-0.06
2.560000e-06,-0.066
2.562000e-06,-0.06
2.564000e-06,-0.064
2.566000e-06,-0.062
2.568000e-06,-0.064
2.570000e-06,-0.06
2.572000e-06,-0.062
2.574000e-06,-0.058
2.576000e-06,-0.06
2.578000e-06,-0.056
2.580000e-06,-0.058
2.582000e-06,-0.052
2.584000e-06,-0.05
2.586000e-06,-0.044
2.588000e-06,-0.046
2.590000e-06,-0.034
2.592000e-06,-0.032
2.594000e-06,0.006
2.596000e-06,0.012
2.598000e-06,0.088
2.600000e-06,0.094
2.602000e-06,0.156
2.604000e-06,0.158
2.606000e-06,0.17
2.608000e-06,0.142
2.610000e-06,0.164
2.612000e-06,0.116
2.614000e-06,0.14
2.616000e-06,0.112
2.618000e-06,0.12
2.620000e-06,0.106
2.622000e-06,0.112
2.624000e-06,0.098
2.626000e-06,0.108
2.628000e-06,0.084
2.630000e-06,0.096
2.632000e-06,0.07
2.634000e-06,0.084
2.636000e-06,0.06
2.638000e-06,0.07
2.640000e-06,0.054
2.642000e-06,0.06
2.644000e-06,0.046
2.646000e-06,0.054
2.648000e-06,0.038
2.650000e-06,0.046
2.652000e-06,0.032
2.654000e-06,0.04
2.656000e-06,0.022
2.658000e-06,0.032
2.660000e-06,0.014
2.662000e-06,0.02
2.664000e-06,0.008
2.666000e-06,0.016
2.668000e-06,0
2.670000e-06,0.008
2.672000e-06,-0.006
2.674000e-06,0
2.676000e-06,-0.014
2.678000e-06,-0.006
2.680000e-06,-0.02
2.682000e-06,-0.012
2.684000e-06,-0.022
2.686000e-06,-0.018
2.688000e-06,-0.028
2.690000e-06,-0.024
2.692000e-06,-0.032
2.694000e-06,-0.026
2.696000e-06,-0.036
2.698000e-06,-0.032
2.700000e-06,-0.04
2.702000e-06,-0.036
2.704000e-06,-0.046
2.706000e-06,-0.038
2.708000e-06,-0.048
2.710000e-06,-0.044
2.712000e-06,-0.05
2.714000e-06,-0.048
2.716000e-06,-0.052
2.718000e-06,-0.048
2.720000e-06,-0.052
2.722000e-06,-0.05
2.724000e-06,-0.054
2.726000e-06,-0.05
2.728000e-06,-0.056
2.730000e-06,-0.052
2.732000e-06,-0.058
2.734000e-06,-0.054
2.736000e-06,-0.058
2.738000e-06,-0.056
2.740000e-06,-0.058
2.742000e-06,-0.054
2.744000e-06,-0.062
2.746000e-06,-0.058
2.748000e-06,-0.062
2.750000e-06,-0.058
2.752000e-06,-0.064
2.754000e-06,-0.06
2.756000e-06,-0.064
2.758000e-06,-0.06
2.760000e-06,-0.066
2.762000e-06,-0.06
2.764000e-06,-0.064
2.766000e-06,-0.06
2.768000e-06,-0.064
2.770000e-06,-0.06
2.772000e-06,-0.062
2.774000e-06,-0.06
2.776000e-06,-0.058
2.778000e-06,-0.054
2.780000e-06,-0.056
2.782000e-06,-0.052
2.784000e-06,-0.052
2.786000e-06,-0.044
2.788000e-06,-0.044
2.790000e-06,-0.036
2.792000e-06,-0.032
2.794000e-06,0.004
2.796000e-06,0.014
2.798000e-06,0.086
2.800000e-06,0.094
2.802000e-06,0.154
2.804000e-06,0.158
2.806000e-06,0.168
2.808000e-06,0.14
2.810000e-06,0.166
2.812000e-06,0.118
2.814000e-06,0.136
2.816000e-06,0.112
2.818000e-06,0.118
2.820000e-06,0.11
2.822000e-06,0.114
2.824000e-06,0.096
2.826000e-06,0.108
2.828000e-06,0.082
2.830000e-06,0.094
2.832000e-06,0.07
2.834000e-06,0.082
2.836000e-06,0.06
2.838000e-06,0.072
2.840000e-06,0.054
2.842000e-06,0.06
2.844000e-06,0.046
2.846000e-06,0.052
2.848000e-06,0.038
2.850000e-06,0.046
2.852000e-06,0.03
2.854000e-06,0.038
2.856000e-06,0.022
2.858000e-06,0.032
2.860000e-06,0.014
2.862000e-06,0.022
2.864000e-06,0.01
2.866000e-06,0.016
2.868000e-06,0.002
2.870000e-06,0.008
2.872000e-06,-0.006
2.874000e-06,0
2.876000e-06,-0.012
2.878000e-06,-0.006
2.880000e-06,-0.018
2.882000e-06,-0.014
2.884000e-06,-0.024
2.886000e-06,-0.018
2.888000e-06,-0.026
2.890000e-06,-0.022
2.892000e-06,-0.032
2.894000e-06,-0.028
2.896000e-06,-0.034
2.898000e-06,-0.032
2.900000e-06,-0.04
2.902000e-06,-0.032
2.904000e-06,-0.044
2.906000e-06,-0.04
2.908000e-06,-0.048
2.910000e-06,-0.044
2.912000e-06,-0.05
2.914000e-06,-0.048
2.916000e-06,-0.052
2.918000e-06,-0.048
2.920000e-06,-0.052
2.922000e-06,-0.048
2.924000e-06,-0.054
2.926000e-06,-0.05
2.928000e-06,-0.058
2.930000e-06,-0.054
2.932000e-06,-0.058
2.934000e-06,-0.054
2.936000e-06,-0.058
2.938000e-06,-0.056
2.940000e-06,-0.058
2.942000e-06,-0.056
2.944000e-06,-0.06
2.946000e-06,-0.058
2.948000e-06,-0.064
2.950000e-06,-0.058
2.952000e-06,-0.062
2.954000e-06,-0.06
2.956000e-06,-0.064
2.958000e-06,-0.06
2.960000e-06,-0.064
2.962000e-06,-0.06
2.964000e-06,-0.064
2.966000e-06,-0.062
2.968000e-06,-0.064
2.970000e-06,-0.062
2.972000e-06,-0.062
2.974000e-06,-0.058
2.976000e-06,-0.06
2.978000e-06,-0.056
2.980000e-06,-0.056
2.982000e-06,-0.052
2.984000e-06,-0.052
2.986000e-06,-0.046
2.988000e-06,-0.044
2.990000e-06,-0.034
2.992000e-06,-0.034
2.994000e-06,0.004
2.996000e-06,0.014
2.998000e-06,0.084
3.000000e-06,0.094
3.002000e-06,0.152
3.004000e-06,0.156
3.006000e-06,0.168
3.008000e-06,0.14
3.010000e-06,0.166
3.012000e-06,0.118
3.014000e-06,0.138
3.016000e-06,0.11
3.018000e-06,0.116
3.020000e-06,0.106
3.022000e-06,0.112
3.024000e-06,0.096
3.026000e-06,0.108
3.028000e-06,0.082
3.030000e-06,0.096
3.032000e-06,0.068
3.034000e-06,0.08
3.036000e-06,0.06
3.038000e-06,0.07
3.040000e-06,0.052
3.042000e-06,0.06
3.044000e-06,0.046
3.046000e-06,0.052
3.048000e-06,0.038
3.050000e-06,0.046
3.052000e-06,0.03
3.054000e-06,0.038
3.056000e-06,0.024
3.058000e-06,0.032
3.060000e-06,0.016
3.062000e-06,0.024
3.064000e-06,0.008
3.066000e-06,0.018
3.068000e-06,0.002
3.070000e-06,0.008
3.072000e-06,-0.006
3.074000e-06,0
3.076000e-06,-0.012
3.078000e-06,-0.006
3.080000e-06,-0.018
3.082000e-06,-0.012
3.084000e-06,-0.024
3.086000e-06,-0.016
3.088000e-06,-0.028
3.090000e-06,-0.022
3.092000e-06,-0.032
3.094000e-06,-0.026
3.096000e-06,-0.034
3.098000e-06,-0.03
3.100000e-06,-0.04
3.102000e-06,-0.036
3.104000e-06,-0.044
3.106000e-06,-0.038
3.108000e-06,-0.046
3.110000e-06,-0.044
3.112000e-06,-0.05
3.114000e-06,-0.046
3.116000e-06,-0.05
3.118000e-06,-0.046
3.120000e-06,-0.052
3.122000e-06,-0.05
3.124000e-06,-0.054
3.126000e-06,-0.05
3.128000e-06,-0.056
3.130000e-06,-0.052
3.132000e-06,-0.058
3.134000e-06,-0.054
3.136000e-06,-0.058
3.138000e-06,-0.056
3.140000e-06,-0.058
3.142000e-06,-0.056
3.144000e-06,-0.06
3.146000e-06,-0.058
3.148000e-06,-0.062
3.150000e-06,-0.058
3.152000e-06,-0.062
3.154000e-06,-0.058
3.156000e-06,-0.064
3.158000e-06,-0.06
3.160000e-06,-0.064
3.162000e-06,-0.06
3.164000e-06,-0.064
3.166000e-06,-0.06
3.168000e-06,-0.064
3.170000e-06,-0.058
3.172000e-06,-0.062
3.174000e-06,-0.058
3.176000e-06,-0.058
3.178000e-06,-0.056
3.180000e-06,-0.056
3.182000e-06,-0.05
3.184000e-06,-0.052
3.186000e-06,-0.044
3.188000e-06,-0.044
3.190000e-06,-0.032
3.192000e-06,-0.03
3.194000e-06,0.004
3.196000e-06,0.012
3.198000e-06,0.084
3.200000e-06,0.092
3.202000e-06,0.152
3.204000e-06,0.156
3.206000e-06,0.168
3.208000e-06,0.14
3.210000e-06,0.162
3.212000e-06,0.118
3.214000e-06,0.14
3.216000e-06,0.11
3.218000e-06,0.118
3.220000e-06,0.108
3.222000e-06,0.112
3.224000e-06,0.096
3.226000e-06,0.104
3.228000e-06,0.084
3.230000e-06,0.096
3.232000e-06,0.07
3.234000e-06,0.082
3.236000e-06,0.058
3.238000e-06,0.072
3.240000e-06,0.054
3.242000e-06,0.06
3.244000e-06,0.046
3.246000e-06,0.054
3.248000e-06,0.04
3.250000e-06,0.044
3.252000e-06,0.03
3.254000e-06,0.038
3.256000e-06,0.022
3.258000e-06,0.03
3.260000e-06,0.016
3.262000e-06,0.024
3.264000e-06,0.008
3.266000e-06,0.014
3.268000e-06,0
3.270000e-06,0.006
3.272000e-06,-0.006
3.274000e-06,0
3.276000e-06,-0.012
3.278000e-06,-0.006
3.280000e-06,-0.018
3.282000e-06,-0.01
3.284000e-06,-0.022
3.286000e-06,-0.018
3.288000e-06,-0.03
3.290000e-06,-0.022
3.292000e-06,-0.032
3.294000e-06,-0.028
3.296000e-06,-0.036
3.298000e-06,-0.032
3.300000e-06,-0.038
3.302000e-06,-0.036
3.304000e-06,-0.044
3.306000e-06,-0.04
3.308000e-06,-0.046
3.310000e-06,-0.044
3.312000e-06,-0.05
3.314000e-06,-0.048
3.316000e-06,-0.052
3.318000e-06,-0.048
3.320000e-06,-0.052
3.322000e-06,-0.05
3.324000e-06,-0.054
3.326000e-06,-0.052
3.328000e-06,-0.054
3.330000e-06,-0.052
3.332000e-06,-0.056
3.334000e-06,-0.054
3.336000e-06,-0.06
3.338000e-06,-0.056
3.340000e-06,-0.058
3.342000e-06,-0.056
3.344000e-06,-0.06
3.346000e-06,-0.058
3.348000e-06,-0.062
3.350000e-06,-0.058
3.352000e-06,-0.062
3.354000e-06,-0.058
3.356000e-06,-0.064
3.358000e-06,-0.06
3.360000e-06,-0.064
3.362000e-06,-0.06
3.364000e-06,-0.064
3.366000e-06,-0.062
3.368000e-06,-0.064
3.370000e-06,-0.06
3.372000e-06,-0.062
3.374000e-06,-0.058
3.376000e-06,-0.06
3.378000e-06,-0.054
3.380000e-06,-0.056
3.382000e-06,-0.05
3.384000e-06,-0.052
3.386000e-06,-0.044
3.388000e-06,-0.046
3.390000e-06,-0.034
3.392000e-06,-0.032
3.394000e-06,0.002
3.396000e-06,0.01
3.398000e-06,0.082
3.400000e-06,0.092
3.402000e-06,0.15
3.404000e-06,0.154
3.406000e-06,0.166
3.408000e-06,0.14
3.410000e-06,0.162
3.412000e-06,0.118
3.414000e-06,0.136
3.416000e-06,0.11
3.418000e-06,0.116
3.420000e-06,0.108
3.422000e-06,0.11
3.424000e-06,0.096
3.426000e-06,0.106
3.428000e-06,0.082
3.430000e-06,0.094
3.432000e-06,0.07
3.434000e-06,0.082
3.436000e-06,0.06
3.438000e-06,0.072
3.440000e-06,0.054
3.442000e-06,0.062
3.444000e-06,0.046
3.446000e-06,0.052
3.448000e-06,0.038
3.450000e-06,0.046
3.452000e-06,0.03
3.454000e-06,0.038
3.456000e-06,0.022
3.458000e-06,0.03
3.460000e-06,0.016
3.462000e-06,0.022
3.464000e-06,0.008
3.466000e-06,0.016
3.468000e-06,0
3.470000e-06,0.006
3.472000e-06,-0.006
3.474000e-06,0
3.476000e-06,-0.012
3.478000e-06,-0.006
3.480000e-06,-0.02
3.482000e-06,-0.012
3.484000e-06,-0.024
3.486000e-06,-0.02
3.488000e-06,-0.026
3.490000e-06,-0.024
3.492000e-06,-0.032
3.494000e-06,-0.026
3.496000e-06,-0.034
3.498000e-06,-0.032
3.500000e-06,-0.04
3.502000e-06,-0.036
3.504000e-06,-0.046
3.506000e-06,-0.04
3.508000e-06,-0.048
3.510000e-06,-0.044
3.512000e-06,-0.05
3.514000e-06,-0.046
3.516000e-06,-0.05
3.518000e-06,-0.048
3.520000e-06,-0.052
3.522000e-06,-0.048
3.524000e-06,-0.054
3.526000e-06,-0.05
3.528000e-06,-0.054
3.530000e-06,-0.052
3.532000e-06,-0.056
3.534000e-06,-0.054
3.536000e-06,-0.058
3.538000e-06,-0.054
3.540000e-06,-0.058
3.542000e-06,-0.056
3.544000e-06,-0.06
3.546000e-06,-0.058
3.548000e-06,-0.06
3.550000e-06,-0.058
3.552000e-06,-0.062
3.554000e-06,-0.058
3.556000e-06,-0.062
3.558000e-06,-0.058
3.560000e-06,-0.064
3.562000e-06,-0.06
3.564000e-06,-0.064
3.566000e-06,-0.06
3.568000e-06,-0.062
3.570000e-06,-0.06
3.572000e-06,-0.064
3.574000e-06,-0.056
3.576000e-06,-0.058
3.578000e-06,-0.056
3.580000e-06,-0.056
3.582000e-06,-0.05
3.584000e-06,-0.052
3.586000e-06,-0.044
3.588000e-06,-0.044
3.590000e-06,-0.034
3.592000e-06,-0.032
3.594000e-06,0.002
3.596000e-06,0.012
3.598000e-06,0.08
3.600000e-06,0.088
3.602000e-06,0.148
3.604000e-06,0.152
3.606000e-06,0.166
3.608000e-06,0.142
3.610000e-06,0.162
3.612000e-06,0.12
3.614000e-06,0.136
3.616000e-06,0.108
3.618000e-06,0.116
3.620000e-06,0.104
3.622000e-06,0.112
3.624000e-06,0.096
3.626000e-06,0.106
3.628000e-06,0.082
3.630000e-06,0.096
3.632000e-06,0.07
3.634000e-06,0.082
3.636000e-06,0.06
3.638000e-06,0.07
3.640000e-06,0.052
3.642000e-06,0.06
3.644000e-06,0.046
3.646000e-06,0.054
3.648000e-06,0.038
3.650000e-06,0.046
3.652000e-06,0.03
3.654000e-06,0.036
3.656000e-06,0.022
3.658000e-06,0.03
3.660000e-06,0.014
3.662000e-06,0.022
3.664000e-06,0.008
3.666000e-06,0.014
3.668000e-06,0
3.670000e-06,0.006
3.672000e-06,-0.006
3.674000e-06,0
3.676000e-06,-0.012
3.678000e-06,-0.004
3.680000e-06,-0.018
3.682000e-06,-0.012
3.684000e-06,-0.024
3.686000e-06,-0.018
3.688000e-06,-0.026
3.690000e-06,-0.024
3.692000e-06,-0.032
3.694000e-06,-0.028
3.696000e-06,-0.036
3.698000e-06,-0.032
3.700000e-06,-0.042
3.702000e-06,-0.036
3.704000e-06,-0.044
3.706000e-06,-0.038
3.708000e-06,-0.048
3.710000e-06,-0.044
3.712000e-06,-0.05
3.714000e-06,-0.046
3.716000e-06,-0.052
3.718000e-06,-0.05
3.720000e-06,-0.052
3.722000e-06,-0.05
3.724000e-06,-0.052
3.726000e-06,-0.05
3.728000e-06,-0.056
3.730000e-06,-0.052
3.732000e-06,-0.058
3.734000e-06,-0.052
3.736000e-06,-0.058
3.738000e-06,-0.054
3.740000e-06,-0.06
3.742000e-06,-0.056
3.744000e-06,-0.062
3.746000e-06,-0.056
3.748000e-06,-0.062
3.750000e-06,-0.058
3.752000e-06,-0.062
3.754000e-06,-0.058
3.756000e-06,-0.064
3.758000e-06,-0.058
3.760000e-06,-0.064
3.762000e-06,-0.06
3.764000e-06,-0.064
3.766000e-06,-0.06
3.768000e-06,-0.062
3.770000e-06,-0.06
3.772000e-06,-0.062
3.774000e-06,-0.056
3.776000e-06,-0.058
3.778000e-06,-0.056
3.780000e-06,-0.054
3.782000e-06,-0.05
3.784000e-06,-0.05
3.786000e-06,-0.044
3.788000e-06,-0.04
3.790000e-06,-0.03
3.792000e-06,-0.03
3.794000e-06,0.004
3.796000e-06,0.008
3.798000e-06,0.08
3.800000e-06,0.088
3.802000e-06,0.146
3.804000e-06,0.152
3.806000e-06,0.166
3.808000e-06,0.142
3.810000e-06,0.164
3.812000e-06,0.116
3.814000e-06,0.14
3.816000e-06,0.108
3.818000e-06,0.116
3.820000e-06,0.106
3.822000e-06,0.11
3.824000e-06,0.096
3.826000e-06,0.104
3.828000e-06,0.082
3.830000e-06,0.096
3.832000e-06,0.07
3.834000e-06,0.082
3.836000e-06,0.06
3.838000e-06,0.068
3.840000e-06,0.052
3.842000e-06,0.06
3.844000e-06,0.046
3.846000e-06,0.054
3.848000e-06,0.038
3.850000e-06,0.046
3.852000e-06,0.03
3.854000e-06,0.038
3.856000e-06,0.022
3.858000e-06,0.03
3.860000e-06,0.012
3.862000e-06,0.022
3.864000e-06,0.008
3.866000e-06,0.014
3.868000e-06,0
3.870000e-06,0.008
3.872000e-06,-0.004
3.874000e-06,0.002
3.876000e-06,-0.014
3.878000e-06,-0.006
3.880000e-06,-0.018
3.882000e-06,-0.012
3.884000e-06,-0.022
3.886000e-06,-0.018
3.888000e-06,-0.03
3.890000e-06,-0.024
3.892000e-06,-0.032
3.894000e-06,-0.026
3.896000e-06,-0.034
3.898000e-06,-0.032
3.900000e-06,-0.038
3.902000e-06,-0.034
3.904000e-06,-0.044
3.906000e-06,-0.04
3.908000e-06,-0.046
3.910000e-06,-0.042
3.912000e-06,-0.05
3.914000e-06,-0.046
3.916000e-06,-0.05
3.918000e-06,-0.048
3.920000e-06,-0.052
3.922000e-06,-0.048
3.924000e-06,-0.054
3.926000e-06,-0.05
3.928000e-06,-0.056
3.930000e-06,-0.052
3.932000e-06,-0.058
3.934000e-06,-0.052
3.936000e-06,-0.058
3.938000e-06,-0.054
3.940000e-06,-0.058
3.942000e-06,-0.056
3.944000e-06,-0.06
3.946000e-06,-0.058
3.948000e-06,-0.062
3.950000e-06,-0.058
3.952000e-06,-0.062
3.954000e-06,-0.058
3.956000e-06,-0.064
3.958000e-06,-0.06
3.960000e-06,-0.062
3.962000e-06,-0.06
3.964000e-06,-0.062
3.966000e-06,-0.06
3.968000e-06,-0.062
3.970000e-06,-0.06
3.972000e-06,-0.062
3.974000e-06,-0.058
3.976000e-06,-0.06
3.978000e-06,-0.056
3.980000e-06,-0.056
3.982000e-06,-0.05
3.984000e-06,-0.052
3.986000e-06,-0.044
3.988000e-06,-0.044
3.990000e-06,-0.032
3.992000e-06,-0.032
3.994000e-06,0.004
3.996000e-06,0.008
3.998000e-06,0.08
4.000000e-06,0.086
4.002000e-06,0.146
4.004000e-06,0.148
4.006000e-06,0.166
4.008000e-06,0.14
4.010000e-06,0.16
4.012000e-06,0.118
4.014000e-06,0.138
4.016000e-06,0.108
4.018000e-06,0.118
4.020000e-06,0.104
4.022000e-06,0.11
4.024000e-06,0.098
4.026000e-06,0.106
4.028000e-06,0.084
4.030000e-06,0.096
4.032000e-06,0.068
4.034000e-06,0.082
4.036000e-06,0.06
4.038000e-06,0.07
4.040000e-06,0.052
4.042000e-06,0.06
4.044000e-06,0.044
4.046000e-06,0.052
4.048000e-06,0.036
4.050000e-06,0.046
4.052000e-06,0.03
4.054000e-06,0.038
4.056000e-06,0.022
4.058000e-06,0.03
4.060000e-06,0.016
4.062000e-06,0.022
4.064000e-06,0.01
4.066000e-06,0.016
4.068000e-06,0
4.070000e-06,0.008
4.072000e-06,-0.006
4.074000e-06,0
4.076000e-06,-0.012
4.078000e-06,-0.008
4.080000e-06,-0.02
4.082000e-06,-0.01
4.084000e-06,-0.024
4.086000e-06,-0.018
4.088000e-06,-0.026
4.090000e-06,-0.024
4.092000e-06,-0.03
4.094000e-06,-0.028
4.096000e-06,-0.036
4.098000e-06,-0.03
4.100000e-06,-0.04
4.102000e-06,-0.034
4.104000e-06,-0.044
4.106000e-06,-0.038
4.108000e-06,-0.046
4.110000e-06,-0.042
4.112000e-06,-0.05
4.114000e-06,-0.046
